	Year	ref
319	1320	-9.228
320	1321	-9.161
321	1322	-9.108
322	1323	-9.14
323	1324	-9.211
324	1325	-9.196
325	1326	-9.109
326	1327	-9.115
327	1328	-9.265
328	1329	-9.403
329	1330	-9.457
330	1331	-9.493
331	1332	-9.531
332	1333	-9.55
333	1334	-9.527
334	1335	-9.49
335	1336	-9.478
336	1337	-9.437
337	1338	-9.364
338	1339	-9.306
339	1340	-9.252
340	1341	-9.197
341	1342	-9.168
342	1343	-9.211
343	1344	-9.294
344	1345	-9.356
345	1346	-9.433
346	1347	-9.493
347	1348	-9.465
348	1349	-9.414
349	1350	-9.366
350	1351	-9.244
351	1352	-9.121
352	1353	-9.111
353	1354	-9.15
354	1355	-9.168
355	1356	-9.167
356	1357	-9.135
357	1358	-9.092
358	1359	-9.111
359	1360	-9.161
360	1361	-9.135
361	1362	-9.099
362	1363	-9.171
363	1364	-9.245
364	1365	-9.21
365	1366	-9.157
366	1367	-9.152
367	1368	-9.137
368	1369	-9.126
369	1370	-9.16
370	1371	-9.229
371	1372	-9.349
372	1373	-9.451
373	1374	-9.462
374	1375	-9.464
375	1376	-9.498
376	1377	-9.511
377	1378	-9.536
378	1379	-9.593
379	1380	-9.617
380	1381	-9.595
381	1382	-9.549
382	1383	-9.448
383	1384	-9.325
384	1385	-9.289
385	1386	-9.336
386	1387	-9.386
387	1388	-9.403
388	1389	-9.356
389	1390	-9.242
390	1391	-9.131
391	1392	-9.083
392	1393	-9.077
393	1394	-9.089
394	1395	-9.141
395	1396	-9.189
396	1397	-9.223
397	1398	-9.309
398	1399	-9.395
399	1400	-9.447
400	1401	-9.51
401	1402	-9.545
402	1403	-9.486
403	1404	-9.38
404	1405	-9.334
405	1406	-9.321
406	1407	-9.221
407	1408	-9.031
408	1409	-8.851
409	1410	-8.782
410	1411	-8.812
411	1412	-8.874
412	1413	-8.967
413	1414	-9.044
414	1415	-9.06
415	1416	-9.111
416	1417	-9.257
417	1418	-9.436
418	1419	-9.576
419	1420	-9.614
420	1421	-9.548
