	Year	ref
319	1320	-7.236
320	1321	-7.742
321	1322	-6.319
322	1323	-6.178
323	1324	-8.257
324	1325	-9.284
325	1326	-4.157
326	1327	-3.829
327	1328	-8.353
328	1329	-8.661
329	1330	-7.885
330	1331	-8.129
331	1332	-7.881
332	1333	-7.305
333	1334	-7.659
334	1335	-6.255
335	1336	-7.554
336	1337	-8.127
337	1338	-5.81
338	1339	-8.036
339	1340	-7.541
340	1341	-7.43
341	1342	-5.832
342	1343	-6.362
343	1344	-8.382
344	1345	-6.831
345	1346	-7.132
346	1347	-8.9
347	1348	-6.87
348	1349	-6.392
349	1350	-8.236
350	1351	-6.574
351	1352	-3.855
352	1353	-8.487
353	1354	-7.444
354	1355	-6.654
355	1356	-7.861
356	1357	-7.237
357	1358	-5.896
358	1359	-6.645
359	1360	-8.278
360	1361	-7.894
361	1362	-4.303
362	1363	-6.683
363	1364	-8.251
364	1365	-5.625
365	1366	-6.165
366	1367	-7.599
367	1368	-6.901
368	1369	-5.894
369	1370	-8.072
370	1371	-6.569
371	1372	-8.214
372	1373	-8.809
373	1374	-7.092
374	1375	-6.973
375	1376	-7.93
376	1377	-7.041
377	1378	-7.513
378	1379	-9.053
379	1380	-8.534
380	1381	-7.293
381	1382	-7.846
382	1383	-7.945
383	1384	-5.48
384	1385	-6.322
385	1386	-7.337
386	1387	-7.089
387	1388	-8.229
388	1389	-9.066
389	1390	-6.506
390	1391	-6.342
391	1392	-6.748
392	1393	-7.742
393	1394	-5.493
394	1395	-7.953
395	1396	-7.694
396	1397	-5.582
397	1398	-8.004
398	1399	-8.347
399	1400	-6.751
400	1401	-7.918
401	1402	-7.646
402	1403	-8.571
403	1404	-6.159
404	1405	-7.098
405	1406	-8.805
406	1407	-7.426
407	1408	-7.375
408	1409	-5.35
409	1410	-4.954
410	1411	-8.059
411	1412	-7.479
412	1413	-7.571
413	1414	-8.55
414	1415	-6.955
415	1416	-6.05
416	1417	-7.648
417	1418	-8.082
418	1419	-8.904
419	1420	-8.439
420	1421	-7.218
421	1422	-6.61
422	1423	-7.505
423	1424	-7.841
424	1425	-5.663
425	1426	-7.752
426	1427	-6.326
427	1428	-7.999
428	1429	-8.237
429	1430	-6.519
430	1431	-7.667
431	1432	-7.486
432	1433	-6.663
433	1434	-7.318
434	1435	-7.521
435	1436	-7.071
436	1437	-7.016
437	1438	-7.285
438	1439	-8.445
439	1440	-7.402
440	1441	-6.124
441	1442	-5.464
442	1443	-7.319
443	1444	-6.855
444	1445	-6.994
445	1446	-8.323
446	1447	-8.062
447	1448	-8.935
448	1449	-6.341
449	1450	-6.303
450	1451	-7.271
451	1452	-8.19
452	1453	-7.878
453	1454	-8.178
454	1455	-8.513
455	1456	-5.906
456	1457	-7.903
457	1458	-8.84
458	1459	-8.511
459	1460	-8.579
460	1461	-6.706
461	1462	-6.926
462	1463	-5.889
463	1464	-5.762
464	1465	-8.147
465	1466	-8.243
466	1467	-8.432
467	1468	-6.318
468	1469	-6.512
469	1470	-8.25
470	1471	-7.847
471	1472	-6.439
472	1473	-7.773
473	1474	-7.434
474	1475	-8.026
475	1476	-7.426
476	1477	-4.456
477	1478	-5.459
478	1479	-7.043
479	1480	-6.953
480	1481	-7.586
481	1482	-5.943
482	1483	-7.477
483	1484	-8.784
484	1485	-6.739
485	1486	-7.668
486	1487	-8.283
487	1488	-6.822
488	1489	-6.81
489	1490	-8.746
490	1491	-6.801
491	1492	-5.527
492	1493	-7.509
493	1494	-7.508
494	1495	-5.42
495	1496	-8.753
496	1497	-7.898
497	1498	-5.671
498	1499	-7.006
499	1500	-7.772
500	1501	-7.042
501	1502	-8.079
502	1503	-7.388
503	1504	-6.286
504	1505	-7.851
505	1506	-7.564
506	1507	-7.242
507	1508	-8.373
508	1509	-7.106
509	1510	-6.201
510	1511	-8.092
511	1512	-5.411
512	1513	-8.649
513	1514	-7.911
514	1515	-5.58
515	1516	-6.436
516	1517	-8.126
517	1518	-5.153
518	1519	-6.495
519	1520	-8.115
520	1521	-7.281
521	1522	-7.648
522	1523	-6.885
523	1524	-7.778
524	1525	-7.734
525	1526	-7.36
526	1527	-7.581
527	1528	-6.506
528	1529	-7.443
529	1530	-7.694
530	1531	-4.375
531	1532	-6.637
532	1533	-8.701
533	1534	-6.278
534	1535	-7.617
535	1536	-7.285
536	1537	-5.594
537	1538	-8.514
538	1539	-6.94
539	1540	-6.888
540	1541	-9.1
541	1542	-7.47
542	1543	-4.985
543	1544	-7.347
544	1545	-7.554
545	1546	-5.517
546	1547	-7.271
547	1548	-8.259
548	1549	-5.268
549	1550	-7.249
550	1551	-7.355
551	1552	-8.174
552	1553	-6.334
553	1554	-5.467
554	1555	-8.457
555	1556	-8.0
556	1557	-5.893
557	1558	-7.657
558	1559	-7.663
559	1560	-7.435
560	1561	-5.902
561	1562	-7.472
562	1563	-7.089
563	1564	-6.719
564	1565	-8.096
565	1566	-7.88
566	1567	-7.024
567	1568	-8.111
568	1569	-6.782
569	1570	-4.26
570	1571	-6.886
571	1572	-9.425
572	1573	-6.38
573	1574	-7.393
574	1575	-7.941
575	1576	-7.742
576	1577	-7.975
577	1578	-8.995
578	1579	-5.909
579	1580	-8.829
580	1581	-8.873
581	1582	-8.021
582	1583	-7.008
583	1584	-8.172
584	1585	-7.233
585	1586	-4.761
586	1587	-8.073
587	1588	-7.315
588	1589	-7.507
589	1590	-7.714
590	1591	-7.016
591	1592	-8.269
592	1593	-8.034
593	1594	-7.973
594	1595	-7.333
595	1596	-4.91
596	1597	-6.907
597	1598	-8.912
598	1599	-6.143
599	1600	-4.652
600	1601	-6.529
601	1602	-7.408
602	1603	-8.841
603	1604	-8.686
604	1605	-6.227
605	1606	-7.045
606	1607	-6.836
607	1608	-7.249
608	1609	-6.93
609	1610	-5.847
610	1611	-7.011
611	1612	-7.194
612	1613	-5.774
613	1614	-7.723
614	1615	-7.548
615	1616	-7.056
616	1617	-8.397
617	1618	-6.417
618	1619	-8.867
619	1620	-6.777
620	1621	-7.083
621	1622	-8.299
622	1623	-6.158
623	1624	-6.248
624	1625	-7.936
625	1626	-6.003
626	1627	-6.352
627	1628	-8.554
628	1629	-7.553
629	1630	-6.554
630	1631	-8.52
631	1632	-7.508
632	1633	-6.063
633	1634	-8.105
634	1635	-7.829
635	1636	-7.836
636	1637	-8.703
637	1638	-6.081
638	1639	-7.023
639	1640	-8.179
640	1641	-5.151
641	1642	-7.305
642	1643	-7.232
643	1644	-6.428
644	1645	-6.149
645	1646	-7.751
646	1647	-8.564
647	1648	-7.388
648	1649	-5.641
649	1650	-8.435
650	1651	-8.124
651	1652	-6.791
652	1653	-5.223
653	1654	-8.33
654	1655	-8.098
655	1656	-4.669
656	1657	-5.026
657	1658	-8.092
658	1659	-8.482
659	1660	-8.5
660	1661	-6.318
661	1662	-4.992
662	1663	-6.657
663	1664	-7.943
664	1665	-7.947
665	1666	-8.047
666	1667	-7.852
667	1668	-7.688
668	1669	-5.891
669	1670	-6.712
670	1671	-6.988
671	1672	-7.955
672	1673	-7.367
673	1674	-7.871
674	1675	-7.743
675	1676	-8.362
676	1677	-7.309
677	1678	-5.811
678	1679	-7.658
679	1680	-6.208
680	1681	-5.469
681	1682	-8.363
682	1683	-8.271
683	1684	-5.317
684	1685	-8.161
685	1686	-6.435
686	1687	-8.709
687	1688	-8.548
688	1689	-6.531
689	1690	-6.852
690	1691	-8.737
691	1692	-7.878
692	1693	-7.728
693	1694	-6.589
694	1695	-8.829
695	1696	-7.86
696	1697	-5.485
697	1698	-6.481
698	1699	-7.459
699	1700	-7.251
700	1701	-6.797
701	1702	-8.027
702	1703	-6.621
703	1704	-8.314
704	1705	-8.959
705	1706	-7.766
706	1707	-5.25
707	1708	-6.07
708	1709	-8.166
709	1710	-7.485
710	1711	-8.89
711	1712	-8.381
712	1713	-6.805
713	1714	-7.815
714	1715	-8.826
715	1716	-6.545
716	1717	-6.244
717	1718	-8.153
718	1719	-8.269
719	1720	-5.217
720	1721	-7.844
721	1722	-8.444
722	1723	-5.111
723	1724	-7.445
724	1725	-8.306
725	1726	-7.924
726	1727	-5.578
727	1728	-8.475
728	1729	-7.8
729	1730	-6.762
730	1731	-8.635
731	1732	-7.485
732	1733	-7.019
733	1734	-7.547
734	1735	-8.298
735	1736	-8.073
736	1737	-6.578
737	1738	-6.967
738	1739	-7.789
739	1740	-6.697
740	1741	-7.882
741	1742	-8.259
742	1743	-8.438
743	1744	-8.636
744	1745	-6.992
745	1746	-5.574
746	1747	-8.861
747	1748	-6.819
748	1749	-7.34
749	1750	-9.363
750	1751	-7.195
751	1752	-6.538
752	1753	-9.045
753	1754	-7.385
754	1755	-6.84
755	1756	-7.882
756	1757	-7.277
757	1758	-7.863
758	1759	-7.5
759	1760	-7.689
760	1761	-6.717
761	1762	-6.559
762	1763	-7.323
763	1764	-7.934
764	1765	-7.584
765	1766	-7.027
766	1767	-7.977
767	1768	-6.451
768	1769	-6.824
769	1770	-5.798
770	1771	-6.912
771	1772	-8.357
772	1773	-4.42
773	1774	-6.91
774	1775	-9.87
775	1776	-8.88
776	1777	-4.747
777	1778	-6.942
778	1779	-8.364
779	1780	-6.998
780	1781	-5.776
781	1782	-8.868
782	1783	-7.614
783	1784	-7.001
784	1785	-7.595
785	1786	-7.695
786	1787	-6.877
787	1788	-7.228
788	1789	-8.667
789	1790	-7.51
790	1791	-4.198
791	1792	-7.872
792	1793	-9.083
793	1794	-5.815
794	1795	-6.948
795	1796	-7.644
796	1797	-8.288
797	1798	-8.13
798	1799	-6.585
799	1800	-7.874
800	1801	-5.358
801	1802	-7.701
802	1803	-8.226
803	1804	-6.738
804	1805	-7.551
805	1806	-7.041
806	1807	-7.422
807	1808	-7.776
808	1809	-6.913
809	1810	-5.623
810	1811	-7.377
811	1812	-8.742
812	1813	-7.365
813	1814	-7.078
814	1815	-9.14
815	1816	-7.774
816	1817	-4.337
817	1818	-7.824
818	1819	-9.217
819	1820	-7.304
820	1821	-7.756
821	1822	-8.184
822	1823	-8.322
823	1824	-7.149
824	1825	-5.514
825	1826	-7.853
826	1827	-8.594
827	1828	-8.012
828	1829	-6.765
829	1830	-6.74
830	1831	-7.432
831	1832	-7.802
832	1833	-5.315
833	1834	-7.987
834	1835	-8.332
835	1836	-7.64
836	1837	-7.43
837	1838	-8.427
838	1839	-7.166
839	1840	-7.512
840	1841	-8.479
841	1842	-5.306
842	1843	-7.414
843	1844	-7.509
844	1845	-5.38
845	1846	-7.607
846	1847	-7.522
847	1848	-7.06
848	1849	-7.339
849	1850	-6.669
850	1851	-7.084
851	1852	-7.952
852	1853	-6.769
853	1854	-8.082
854	1855	-8.066
855	1856	-6.015
856	1857	-6.258
857	1858	-6.724
858	1859	-7.296
859	1860	-6.504
860	1861	-7.968
861	1862	-7.852
862	1863	-5.592
863	1864	-8.224
864	1865	-7.414
865	1866	-6.902
866	1867	-8.231
867	1868	-4.662
868	1869	-6.315
869	1870	-8.056
870	1871	-7.777
871	1872	-7.206
872	1873	-7.883
873	1874	-7.834
874	1875	-5.24
875	1876	-8.239
876	1877	-7.911
877	1878	-7.148
878	1879	-5.715
879	1880	-8.579
880	1881	-7.514
881	1882	-4.278
882	1883	-6.657
883	1884	-6.657
884	1885	-5.49
885	1886	-7.407
886	1887	-8.476
887	1888	-7.295
888	1889	-3.87
889	1890	-7.107
890	1891	-7.379
891	1892	-7.293
892	1893	-5.722
893	1894	-7.502
894	1895	-8.243
895	1896	-7.524
896	1897	-6.24
897	1898	-8.136
898	1899	-7.766
899	1900	-6.602
900	1901	-7.374
901	1902	-8.852
902	1903	-6.189
903	1904	-6.938
904	1905	-8.744
905	1906	-7.55
906	1907	-5.803
907	1908	-8.458
908	1909	-8.102
909	1910	-5.411
910	1911	-7.738
911	1912	-7.473
912	1913	-6.095
913	1914	-4.895
914	1915	-7.004
915	1916	-8.531
916	1917	-7.458
917	1918	-7.804
918	1919	-6.544
919	1920	-5.759
920	1921	-7.71
921	1922	-7.575
922	1923	-6.946
923	1924	-6.961
924	1925	-7.788
925	1926	-6.459
926	1927	-6.323
927	1928	-8.613
928	1929	-7.106
929	1930	-6.677
930	1931	-5.248
931	1932	-6.682
932	1933	-8.579
933	1934	-8.903
934	1935	-6.678
935	1936	-6.6
936	1937	-9.159
937	1938	-6.705
938	1939	-5.843
939	1940	-8.487
940	1941	-7.117
941	1942	-6.383
942	1943	-9.111
943	1944	-9.319
944	1945	-7.036
945	1946	-7.572
946	1947	-5.835
947	1948	-5.642
948	1949	-6.906
949	1950	-7.91
950	1951	-8.169
951	1952	-4.946
952	1953	-5.208
953	1954	-7.296
954	1955	-7.211
955	1956	-5.587
956	1957	-7.11
957	1958	-9.039
958	1959	-7.876
959	1960	-6.781
960	1961	-8.246
961	1962	-7.928
962	1963	-7.503
963	1964	-8.004
964	1965	-7.285
965	1966	-7.056
966	1967	-7.921
967	1968	-7.106
968	1969	-5.924
969	1970	-8.519
970	1971	-8.646
971	1972	-7.117
972	1973	-7.853
973	1974	-6.866
974	1975	-7.501
975	1976	-6.688
976	1977	-6.365
977	1978	-6.669
978	1979	-6.814
979	1980	-8.443
980	1981	-8.776
981	1982	-7.693
982	1983	-6.016
983	1984	-7.562
984	1985	-7.385
985	1986	-5.74
986	1987	-7.881
987	1988	-9.075
988	1989	-6.463
989	1990	-7.12
990	1991	-8.067
991	1992	-6.496
992	1993	-6.063
993	1994	-7.781
994	1995	-7.28
995	1996	-6.318
996	1997	-7.489
997	1998	-5.879
998	1999	-6.76
999	2000	-8.11
