	Year	ref
319	1320	-9.312
320	1321	-9.475
321	1322	-7.777
322	1323	-8.162
323	1324	-10.874
324	1325	-10.334
325	1326	-8.029
326	1327	-6.398
327	1328	-10.091
328	1329	-10.928
329	1330	-8.893
330	1331	-9.845
331	1332	-9.338
332	1333	-10.279
333	1334	-9.989
334	1335	-8.393
335	1336	-10.201
336	1337	-10.218
337	1338	-8.413
338	1339	-9.783
339	1340	-9.104
340	1341	-9.062
341	1342	-8.517
342	1343	-7.822
343	1344	-11.077
344	1345	-8.048
345	1346	-9.686
346	1347	-10.932
347	1348	-9.873
348	1349	-8.072
349	1350	-11.501
350	1351	-9.293
351	1352	-6.917
352	1353	-8.967
353	1354	-9.678
354	1355	-9.092
355	1356	-9.545
356	1357	-9.709
357	1358	-7.991
358	1359	-8.239
359	1360	-10.793
360	1361	-9.792
361	1362	-6.524
362	1363	-9.383
363	1364	-11.32
364	1365	-9.194
365	1366	-7.816
366	1367	-9.914
367	1368	-9.379
368	1369	-7.718
369	1370	-9.946
370	1371	-7.655
371	1372	-9.68
372	1373	-11.105
373	1374	-9.442
374	1375	-8.172
375	1376	-10.869
376	1377	-8.885
377	1378	-8.915
378	1379	-10.213
379	1380	-10.297
380	1381	-9.449
381	1382	-10.149
382	1383	-10.541
383	1384	-7.443
384	1385	-8.495
385	1386	-9.467
386	1387	-9.82
387	1388	-9.743
388	1389	-10.776
389	1390	-8.737
390	1391	-8.574
391	1392	-8.226
392	1393	-9.664
393	1394	-8.016
394	1395	-9.139
395	1396	-10.43
396	1397	-7.316
397	1398	-9.784
398	1399	-10.36
399	1400	-8.399
400	1401	-10.175
401	1402	-10.416
402	1403	-10.82
403	1404	-7.726
404	1405	-8.865
405	1406	-10.651
406	1407	-10.479
407	1408	-8.773
408	1409	-7.684
409	1410	-6.992
410	1411	-9.617
411	1412	-7.741
412	1413	-9.2
413	1414	-10.362
414	1415	-8.617
415	1416	-7.313
416	1417	-9.47
417	1418	-9.489
418	1419	-10.86
419	1420	-11.027
420	1421	-9.578
421	1422	-9.325
422	1423	-9.812
423	1424	-9.242
424	1425	-7.316
425	1426	-9.036
426	1427	-8.202
427	1428	-9.959
428	1429	-10.567
429	1430	-8.703
430	1431	-10.366
431	1432	-9.236
432	1433	-9.082
433	1434	-8.531
434	1435	-9.613
435	1436	-9.198
436	1437	-8.195
437	1438	-8.534
438	1439	-10.741
439	1440	-9.674
440	1441	-9.063
441	1442	-7.036
442	1443	-9.537
443	1444	-9.55
444	1445	-8.164
445	1446	-10.742
446	1447	-9.976
447	1448	-9.698
448	1449	-9.092
449	1450	-8.225
450	1451	-9.288
451	1452	-9.881
452	1453	-10.177
453	1454	-9.569
454	1455	-10.288
455	1456	-7.721
456	1457	-9.046
457	1458	-10.426
458	1459	-11.091
459	1460	-10.355
460	1461	-9.47
461	1462	-9.448
462	1463	-8.547
463	1464	-6.656
464	1465	-10.553
465	1466	-10.763
466	1467	-10.04
467	1468	-7.849
468	1469	-8.042
469	1470	-10.131
470	1471	-9.329
471	1472	-8.99
472	1473	-10.493
473	1474	-9.69
474	1475	-10.259
475	1476	-10.627
476	1477	-7.341
477	1478	-7.136
478	1479	-9.568
479	1480	-8.983
480	1481	-10.364
481	1482	-7.942
482	1483	-10.011
483	1484	-11.272
484	1485	-8.356
485	1486	-9.515
486	1487	-10.618
487	1488	-9.071
488	1489	-9.121
489	1490	-10.266
490	1491	-8.856
491	1492	-7.324
492	1493	-10.729
493	1494	-10.653
494	1495	-7.416
495	1496	-9.699
496	1497	-10.444
497	1498	-6.793
498	1499	-9.698
499	1500	-10.093
500	1501	-10.309
501	1502	-9.485
502	1503	-9.323
503	1504	-8.103
504	1505	-9.589
505	1506	-9.485
506	1507	-8.434
507	1508	-11.192
508	1509	-10.516
509	1510	-7.933
510	1511	-10.835
511	1512	-8.834
512	1513	-8.747
513	1514	-10.006
514	1515	-7.488
515	1516	-8.006
516	1517	-10.009
517	1518	-6.761
518	1519	-7.784
519	1520	-9.824
520	1521	-8.781
521	1522	-8.714
522	1523	-9.37
523	1524	-10.14
524	1525	-9.45
525	1526	-8.656
526	1527	-8.982
527	1528	-8.608
528	1529	-8.157
529	1530	-11.059
530	1531	-7.761
531	1532	-9.285
532	1533	-10.744
533	1534	-8.146
534	1535	-9.444
535	1536	-8.944
536	1537	-7.541
537	1538	-10.442
538	1539	-8.424
539	1540	-8.74
540	1541	-11.648
541	1542	-9.895
542	1543	-7.804
543	1544	-11.249
544	1545	-8.588
545	1546	-7.487
546	1547	-9.881
547	1548	-10.801
548	1549	-7.128
549	1550	-8.865
550	1551	-9.294
551	1552	-9.254
552	1553	-8.76
553	1554	-6.936
554	1555	-11.034
555	1556	-9.866
556	1557	-7.187
557	1558	-10.045
558	1559	-9.693
559	1560	-9.316
560	1561	-7.904
561	1562	-9.994
562	1563	-10.425
563	1564	-8.777
564	1565	-11.716
565	1566	-9.525
566	1567	-8.534
567	1568	-10.875
568	1569	-9.281
569	1570	-6.841
570	1571	-7.478
571	1572	-10.075
572	1573	-9.92
573	1574	-8.598
574	1575	-10.53
575	1576	-9.471
576	1577	-9.953
577	1578	-11.567
578	1579	-7.385
579	1580	-10.111
580	1581	-11.575
581	1582	-9.276
582	1583	-8.428
583	1584	-9.758
584	1585	-8.988
585	1586	-7.009
586	1587	-9.651
587	1588	-10.093
588	1589	-8.774
589	1590	-10.265
590	1591	-8.604
591	1592	-9.951
592	1593	-9.993
593	1594	-9.634
594	1595	-10.068
595	1596	-6.794
596	1597	-8.804
597	1598	-10.65
598	1599	-7.366
599	1600	-7.0
600	1601	-9.012
601	1602	-9.271
602	1603	-10.867
603	1604	-10.921
604	1605	-9.692
605	1606	-9.273
606	1607	-8.708
607	1608	-9.222
608	1609	-9.439
609	1610	-8.299
610	1611	-9.335
611	1612	-9.408
612	1613	-7.684
613	1614	-10.548
614	1615	-9.066
615	1616	-8.884
616	1617	-10.062
617	1618	-8.168
618	1619	-10.875
619	1620	-9.014
620	1621	-9.367
621	1622	-9.956
622	1623	-8.07
623	1624	-8.045
624	1625	-10.652
625	1626	-7.685
626	1627	-7.495
627	1628	-10.361
628	1629	-9.845
629	1630	-8.38
630	1631	-10.118
631	1632	-8.513
632	1633	-7.419
633	1634	-11.232
634	1635	-10.313
635	1636	-10.478
636	1637	-10.3
637	1638	-9.33
638	1639	-9.178
639	1640	-10.211
640	1641	-7.526
641	1642	-10.325
642	1643	-9.07
643	1644	-8.139
644	1645	-7.499
645	1646	-9.856
646	1647	-9.091
647	1648	-9.576
648	1649	-6.949
649	1650	-10.127
650	1651	-10.95
651	1652	-8.693
652	1653	-7.217
653	1654	-11.756
654	1655	-9.742
655	1656	-7.334
656	1657	-7.593
657	1658	-9.689
658	1659	-10.89
659	1660	-10.239
660	1661	-8.427
661	1662	-7.662
662	1663	-8.802
663	1664	-10.149
664	1665	-11.43
665	1666	-9.663
666	1667	-9.252
667	1668	-10.575
668	1669	-7.875
669	1670	-8.786
670	1671	-9.338
671	1672	-11.213
672	1673	-8.769
673	1674	-9.985
674	1675	-9.423
675	1676	-10.412
676	1677	-7.664
677	1678	-8.643
678	1679	-9.773
679	1680	-8.756
680	1681	-6.905
681	1682	-10.835
682	1683	-11.153
683	1684	-8.112
684	1685	-9.433
685	1686	-8.965
686	1687	-11.263
687	1688	-10.522
688	1689	-8.913
689	1690	-7.269
690	1691	-10.957
691	1692	-10.418
692	1693	-9.565
693	1694	-7.807
694	1695	-11.759
695	1696	-10.57
696	1697	-7.722
697	1698	-7.538
698	1699	-10.945
699	1700	-9.369
700	1701	-8.841
701	1702	-9.916
702	1703	-7.806
703	1704	-9.333
704	1705	-11.561
705	1706	-9.902
706	1707	-6.286
707	1708	-8.801
708	1709	-10.294
709	1710	-8.939
710	1711	-10.611
711	1712	-10.994
712	1713	-8.711
713	1714	-8.961
714	1715	-10.322
715	1716	-7.623
716	1717	-8.082
717	1718	-9.996
718	1719	-10.045
719	1720	-6.497
720	1721	-10.011
721	1722	-10.221
722	1723	-7.419
723	1724	-8.816
724	1725	-11.836
725	1726	-9.511
726	1727	-7.876
727	1728	-10.208
728	1729	-9.564
729	1730	-8.125
730	1731	-11.007
731	1732	-8.269
732	1733	-9.22
733	1734	-10.392
734	1735	-9.606
735	1736	-9.731
736	1737	-8.147
737	1738	-8.538
738	1739	-9.834
739	1740	-8.231
740	1741	-8.827
741	1742	-10.073
742	1743	-10.407
743	1744	-10.203
744	1745	-9.303
745	1746	-8.301
746	1747	-9.928
747	1748	-7.835
748	1749	-8.22
749	1750	-11.883
750	1751	-8.402
751	1752	-7.732
752	1753	-11.531
753	1754	-9.018
754	1755	-8.742
755	1756	-10.768
756	1757	-8.804
757	1758	-9.793
758	1759	-11.702
759	1760	-8.582
760	1761	-8.121
761	1762	-8.698
762	1763	-8.385
763	1764	-9.45
764	1765	-8.551
765	1766	-9.13
766	1767	-10.233
767	1768	-9.721
768	1769	-9.097
769	1770	-8.84
770	1771	-8.785
771	1772	-10.875
772	1773	-6.988
773	1774	-8.242
774	1775	-11.097
775	1776	-10.212
776	1777	-7.019
777	1778	-7.912
778	1779	-10.848
779	1780	-9.207
780	1781	-8.687
781	1782	-11.48
782	1783	-9.185
783	1784	-8.07
784	1785	-9.472
785	1786	-10.451
786	1787	-7.496
787	1788	-9.218
788	1789	-9.985
789	1790	-9.213
790	1791	-6.003
791	1792	-9.47
792	1793	-11.116
793	1794	-8.179
794	1795	-8.971
795	1796	-9.592
796	1797	-9.324
797	1798	-9.801
